,month,hour,precinct,totalNumber,felony,misdemeanor,violation
16790,10,2,13,35,23,12,0
16791,10,2,71,25,8,15,2
16792,10,2,7,20,7,13,0
16793,10,2,46,56,22,29,5
16794,10,2,48,46,18,25,3
16795,10,2,19,33,11,21,1
16796,10,2,41,26,9,14,3
16797,10,2,14,44,13,29,2
16798,10,2,67,50,22,25,3
16799,10,2,17,23,8,13,2
16800,10,2,61,22,8,10,4
16801,10,2,102,20,4,15,1
16802,10,2,110,42,14,25,3
16803,10,2,108,37,12,24,1
16804,10,2,75,73,28,40,5
16805,10,2,73,39,18,17,4
16806,10,2,60,27,8,19,0
16807,10,2,68,17,5,10,2
16808,10,2,79,37,13,17,7
16809,10,2,121,28,7,17,4
16810,10,2,23,25,7,15,3
16811,10,2,42,31,10,17,4
16812,10,2,115,76,24,48,4
16813,10,2,52,50,21,24,5
16814,10,2,122,17,5,11,1
16815,10,2,1,21,6,11,4
16816,10,2,72,39,19,19,1
16817,10,2,109,29,14,15,0
16818,10,2,24,24,10,13,1
16819,10,2,81,24,7,14,3
16820,10,2,90,34,11,19,4
16821,10,2,112,10,3,6,1
16822,10,2,43,57,21,27,9
16823,10,2,84,8,1,6,1
16824,10,2,47,56,17,28,11
16825,10,2,77,32,14,11,7
16826,10,2,101,17,10,5,2
16827,10,2,83,36,19,14,3
16828,10,2,113,21,13,8,0
16829,10,2,120,35,13,16,6
16830,10,2,70,21,8,11,2
16831,10,2,69,17,5,10,2
16832,10,2,66,26,10,14,2
16833,10,2,114,67,19,44,4
16834,10,2,76,12,8,4,0
16835,10,2,63,16,4,10,2
16836,10,2,45,28,10,14,4
16837,10,2,106,23,6,16,1
16838,10,2,10,31,15,15,1
16839,10,2,78,21,8,10,3
16840,10,2,6,46,13,29,4
16841,10,2,5,25,9,12,4
16842,10,2,94,21,10,9,2
16843,10,2,40,64,22,38,4
16844,10,2,34,41,14,27,0
16845,10,2,32,44,12,29,3
16846,10,2,50,19,8,9,2
16847,10,2,25,33,11,21,1
16848,10,2,100,8,2,5,1
16849,10,2,18,35,12,22,1
16850,10,2,20,14,6,7,1
16851,10,2,111,13,2,10,1
16852,10,2,107,27,9,17,1
16853,10,2,30,24,3,21,0
16854,10,2,49,19,9,8,2
16855,10,2,88,19,6,11,2
16856,10,2,26,13,3,10,0
16857,10,2,123,17,5,11,1
16858,10,2,9,48,21,24,3
16859,10,2,104,34,11,19,4
16860,10,2,33,25,6,18,1
16861,10,2,62,20,6,13,1
16862,10,2,22,0,0,0,0
16863,10,3,44,49,12,34,3
16864,10,3,103,35,15,19,1
16865,10,3,28,11,8,2,1
16866,10,3,105,15,8,4,3
16867,10,3,13,24,9,12,3
16868,10,3,71,25,11,11,3
16869,10,3,7,25,8,15,2
16870,10,3,46,28,10,15,3
16871,10,3,48,40,25,15,0
16872,10,3,19,29,11,18,0
16873,10,3,41,26,12,13,1
16874,10,3,14,37,14,22,1
16875,10,3,67,35,11,19,5
16876,10,3,17,8,3,4,1
16877,10,3,61,25,11,14,0
16878,10,3,102,26,11,13,2
16879,10,3,110,41,16,22,3
16880,10,3,108,34,9,20,5
16881,10,3,75,54,16,33,5
16882,10,3,73,26,10,15,1
16883,10,3,60,32,11,21,0
16884,10,3,68,17,5,11,1
16885,10,3,79,18,8,10,0
16886,10,3,121,22,9,11,2
16887,10,3,23,15,7,8,0
16888,10,3,42,28,8,18,2
16889,10,3,115,51,18,30,3
16890,10,3,52,42,20,21,1
16891,10,3,122,18,8,8,2
16892,10,3,1,23,9,11,3
16893,10,3,72,49,17,32,0
16894,10,3,109,32,10,18,4
16895,10,3,24,13,4,8,1
16896,10,3,81,23,11,6,6
16897,10,3,90,55,28,23,4
16898,10,3,112,8,2,6,0
16899,10,3,43,43,14,25,4
16900,10,3,84,12,2,9,1
16901,10,3,47,32,8,23,1
16902,10,3,77,30,13,14,3
16903,10,3,101,17,7,9,1
16904,10,3,83,25,14,10,1
16905,10,3,113,18,8,7,3
16906,10,3,120,37,8,25,4
16907,10,3,70,25,11,12,2
16908,10,3,69,12,4,8,0
16909,10,3,66,22,9,12,1
16910,10,3,114,57,24,28,5
16911,10,3,76,14,5,8,1
16912,10,3,63,17,5,12,0
16913,10,3,45,26,8,17,1
16914,10,3,106,28,11,14,3
16915,10,3,10,22,12,8,2
16916,10,3,78,14,6,8,0
16917,10,3,6,49,15,31,3
16918,10,3,5,15,2,13,0
16919,10,3,94,15,9,6,0
16920,10,3,40,40,13,23,4
16921,10,3,34,32,13,18,1
16922,10,3,32,20,7,13,0
16923,10,3,50,13,6,4,3
16924,10,3,25,20,6,13,1
16925,10,3,100,6,1,3,2
16926,10,3,18,38,18,18,2
16927,10,3,20,16,6,10,0
16928,10,3,111,11,5,5,1
16929,10,3,107,18,7,9,2
16930,10,3,30,34,5,29,0
16931,10,3,49,15,4,9,2
16932,10,3,88,13,5,6,2
16933,10,3,26,8,3,4,1
16934,10,3,123,3,1,2,0
16935,10,3,9,42,17,24,1
16936,10,3,104,21,8,11,2
16937,10,3,33,18,4,13,1
16938,10,3,62,23,7,13,3
16939,10,3,22,0,0,0,0
16940,10,4,44,42,16,25,1
16941,10,4,103,38,23,10,5
16942,10,4,28,15,10,5,0
16943,10,4,105,23,9,13,1
16944,10,4,13,33,16,13,4
16945,10,4,71,28,11,14,3
16946,10,4,7,25,10,14,1
16947,10,4,46,20,10,7,3
16948,10,4,48,31,11,19,1
16949,10,4,19,19,8,10,1
16950,10,4,41,24,10,14,0
16951,10,4,14,39,15,23,1
16952,10,4,67,30,6,23,1
16953,10,4,17,8,4,4,0
16954,10,4,61,9,3,6,0
16955,10,4,102,32,12,18,2
16956,10,4,110,34,12,22,0
16957,10,4,108,37,12,24,1
16958,10,4,75,42,15,24,3
16959,10,4,73,23,10,10,3
16960,10,4,60,13,5,8,0
16961,10,4,68,14,5,8,1
16962,10,4,79,19,6,10,3
16963,10,4,121,14,4,10,0
16964,10,4,23,6,0,4,2
16965,10,4,42,19,6,12,1
16966,10,4,115,60,15,44,1
16967,10,4,52,43,20,21,2
16968,10,4,122,12,7,5,0
16969,10,4,1,17,5,11,1
16970,10,4,72,24,6,17,1
16971,10,4,109,23,6,16,1
16972,10,4,24,13,5,7,1
16973,10,4,81,14,6,7,1
16974,10,4,90,30,12,17,1
16975,10,4,112,15,7,8,0
16976,10,4,43,37,11,19,7
16977,10,4,84,8,1,5,2
16978,10,4,47,35,13,21,1
16979,10,4,77,33,12,16,5
16980,10,4,101,10,3,7,0
16981,10,4,83,35,18,15,2
16982,10,4,113,27,9,18,0
16983,10,4,120,16,4,11,1
16984,10,4,70,20,8,12,0
16985,10,4,69,15,4,10,1
16986,10,4,66,24,8,11,5
16987,10,4,114,56,21,33,2
16988,10,4,76,9,3,6,0
16989,10,4,63,21,8,13,0
16990,10,4,45,17,5,11,1
16991,10,4,106,27,6,20,1
16992,10,4,10,13,6,7,0
16993,10,4,78,12,6,5,1
16994,10,4,6,39,14,24,1
16995,10,4,5,11,3,7,1
16996,10,4,94,18,10,8,0
16997,10,4,40,31,12,14,5
16998,10,4,34,38,15,22,1
16999,10,4,32,21,6,12,3
17000,10,4,50,18,4,11,3
17001,10,4,25,14,5,9,0
17002,10,4,100,8,2,3,3
17003,10,4,18,40,19,15,6
17004,10,4,20,11,3,8,0
17005,10,4,111,12,4,7,1
17006,10,4,107,11,7,4,0
17007,10,4,30,17,7,7,3
17008,10,4,49,14,6,7,1
17009,10,4,88,9,4,4,1
17010,10,4,26,10,2,6,2
17011,10,4,123,3,0,3,0
17012,10,4,9,21,8,11,2
17013,10,4,104,23,6,14,3
17014,10,4,33,12,7,5,0
17015,10,4,62,17,5,10,2
17016,10,4,22,0,0,0,0
17017,10,5,44,28,10,16,2
17018,10,5,103,22,11,8,3
17019,10,5,28,8,4,3,1
17020,10,5,105,15,6,7,2
17021,10,5,13,22,13,9,0
17022,10,5,71,13,5,6,2
17023,10,5,7,9,2,7,0
17024,10,5,46,27,11,14,2
17025,10,5,48,32,13,14,5
17026,10,5,19,8,4,3,1
17027,10,5,41,19,6,12,1
17028,10,5,14,16,5,11,0
17029,10,5,67,29,16,7,6
17030,10,5,17,3,3,0,0
17031,10,5,61,9,3,6,0
17032,10,5,102,23,6,15,2
17033,10,5,110,16,4,12,0
17034,10,5,108,15,7,7,1
17035,10,5,75,41,15,23,3
17036,10,5,73,27,11,14,2
17037,10,5,60,11,2,8,1
17038,10,5,68,16,6,7,3
17039,10,5,79,11,4,6,1
17040,10,5,121,9,3,5,1
17041,10,5,23,21,6,15,0
17042,10,5,42,12,5,7,0
17043,10,5,115,29,14,9,6
17044,10,5,52,33,20,12,1
17045,10,5,122,7,4,3,0
17046,10,5,1,14,4,9,1
17047,10,5,72,11,5,5,1
17048,10,5,109,18,6,9,3
17049,10,5,24,10,5,3,2
17050,10,5,81,15,7,4,4
17051,10,5,90,22,4,16,2
17052,10,5,112,5,1,4,0
17053,10,5,43,29,11,16,2
17054,10,5,84,6,3,3,0
17055,10,5,47,24,8,15,1
17056,10,5,77,18,8,8,2
17057,10,5,101,12,1,6,5
17058,10,5,83,18,9,8,1
17059,10,5,113,22,11,8,3
17060,10,5,120,28,10,10,8
17061,10,5,70,24,9,13,2
17062,10,5,69,7,2,4,1
17063,10,5,66,17,6,9,2
17064,10,5,114,35,13,18,4
17065,10,5,76,4,0,3,1
17066,10,5,63,8,4,4,0
17067,10,5,45,20,7,9,4
17068,10,5,106,15,7,7,1
17069,10,5,10,10,4,4,2
17070,10,5,78,8,3,3,2
17071,10,5,6,20,7,13,0
17072,10,5,5,9,4,5,0
17073,10,5,94,11,4,4,3
17074,10,5,40,34,11,19,4
17075,10,5,34,18,8,9,1
17076,10,5,32,15,5,9,1
17077,10,5,50,14,4,8,2
17078,10,5,25,13,4,8,1
17079,10,5,100,5,2,2,1
17080,10,5,18,19,6,10,3
17081,10,5,20,3,1,1,1
17082,10,5,111,3,1,2,0
17083,10,5,107,12,6,6,0
17084,10,5,30,9,1,5,3
17085,10,5,49,7,3,4,0
17086,10,5,88,11,0,7,4
17087,10,5,26,6,2,3,1
17088,10,5,123,5,0,4,1
17089,10,5,9,9,3,5,1
17090,10,5,104,24,6,11,7
17091,10,5,33,15,7,8,0
17092,10,5,62,16,4,9,3
17093,10,5,22,0,0,0,0
17094,10,6,44,28,12,14,2
17095,10,6,103,23,8,14,1
17096,10,6,28,12,3,7,2
17097,10,6,105,18,7,10,1
17098,10,6,13,18,7,11,0
17099,10,6,71,20,9,8,3
17100,10,6,7,8,2,6,0
17101,10,6,46,20,7,11,2
17102,10,6,48,30,13,12,5
17103,10,6,19,7,2,3,2
17104,10,6,41,14,7,6,1
17105,10,6,14,10,5,5,0
17106,10,6,67,29,7,17,5
17107,10,6,17,4,1,3,0
17108,10,6,61,19,8,6,5
17109,10,6,102,17,7,8,2
17110,10,6,110,20,9,11,0
17111,10,6,108,19,6,10,3
17112,10,6,75,50,23,19,8
17113,10,6,73,36,11,21,4
17114,10,6,60,21,8,10,3
17115,10,6,68,10,3,6,1
17116,10,6,79,18,8,8,2
17117,10,6,121,8,2,6,0
17118,10,6,23,25,6,16,3
17119,10,6,42,22,2,18,2
17120,10,6,115,24,14,6,4
17121,10,6,52,28,9,15,4
17122,10,6,122,8,1,6,1
17123,10,6,1,6,3,2,1
17124,10,6,72,14,7,4,3
17125,10,6,109,25,11,11,3
17126,10,6,24,3,0,1,2
17127,10,6,81,14,4,7,3
17128,10,6,90,16,10,5,1
17129,10,6,112,6,3,3,0
17130,10,6,43,33,14,17,2
17131,10,6,84,7,4,3,0
17132,10,6,47,22,7,12,3
17133,10,6,77,15,8,6,1
17134,10,6,101,17,7,7,3
17135,10,6,83,13,9,4,0
17136,10,6,113,28,7,19,2
17137,10,6,120,25,5,15,5
17138,10,6,70,27,13,9,5
17139,10,6,69,21,10,8,3
17140,10,6,66,9,4,5,0
17141,10,6,114,19,7,9,3
17142,10,6,76,11,5,6,0
17143,10,6,63,13,4,8,1
17144,10,6,45,15,4,8,3
17145,10,6,106,18,7,10,1
17146,10,6,10,7,3,4,0
17147,10,6,78,7,4,2,1
17148,10,6,6,8,0,6,2
17149,10,6,5,7,3,2,2
17150,10,6,94,12,2,10,0
17151,10,6,40,24,7,13,4
17152,10,6,34,14,7,7,0
17153,10,6,32,14,9,3,2
17154,10,6,50,14,2,9,3
17155,10,6,25,12,6,4,2
17156,10,6,100,7,3,4,0
17157,10,6,18,18,6,10,2
17158,10,6,20,2,1,1,0
17159,10,6,111,7,4,3,0
17160,10,6,107,14,4,9,1
17161,10,6,30,14,3,8,3
17162,10,6,49,16,4,8,4
17163,10,6,88,10,4,6,0
17164,10,6,26,12,4,6,2
17165,10,6,123,5,0,5,0
17166,10,6,9,12,3,6,3
17167,10,6,104,14,5,7,2
17168,10,6,33,8,5,3,0
17169,10,6,62,14,4,9,1
17170,10,6,22,2,1,1,0
17171,10,7,44,31,13,15,3
17172,10,7,103,56,15,32,9
17173,10,7,28,16,4,8,4
17174,10,7,105,33,14,18,1
17175,10,7,13,22,8,12,2
17176,10,7,71,26,12,11,3
17177,10,7,7,14,5,6,3
17178,10,7,46,28,5,16,7
17179,10,7,48,27,7,17,3
17180,10,7,19,25,9,14,2
17181,10,7,41,38,9,21,8
17182,10,7,14,32,18,13,1
17183,10,7,67,41,13,19,9
17184,10,7,17,19,9,8,2
17185,10,7,61,28,10,15,3
17186,10,7,102,26,10,14,2
17187,10,7,110,18,6,9,3
17188,10,7,108,27,12,13,2
17189,10,7,75,82,31,36,15
17190,10,7,73,39,14,17,8
17191,10,7,60,24,9,10,5
17192,10,7,68,24,10,9,5
17193,10,7,79,29,13,9,7
17194,10,7,121,24,4,15,5
17195,10,7,23,25,4,19,2
17196,10,7,42,30,11,14,5
17197,10,7,115,40,20,16,4
17198,10,7,52,31,8,21,2
17199,10,7,122,25,2,17,6
17200,10,7,1,20,3,15,2
17201,10,7,72,24,9,10,5
17202,10,7,109,29,10,16,3
17203,10,7,24,19,7,11,1
17204,10,7,81,25,8,14,3
17205,10,7,90,29,12,13,4
17206,10,7,112,14,5,6,3
17207,10,7,43,43,9,24,10
17208,10,7,84,14,7,6,1
17209,10,7,47,46,16,23,7
17210,10,7,77,27,10,13,4
17211,10,7,101,20,7,5,8
17212,10,7,83,31,16,13,2
17213,10,7,113,38,16,18,4
17214,10,7,120,22,7,9,6
17215,10,7,70,27,11,12,4
17216,10,7,69,13,3,5,5
17217,10,7,66,13,7,4,2
17218,10,7,114,30,10,11,9
17219,10,7,76,17,6,7,4
17220,10,7,63,24,5,17,2
17221,10,7,45,31,9,11,11
17222,10,7,106,22,7,11,4
17223,10,7,10,15,1,9,5
17224,10,7,78,10,2,7,1
17225,10,7,6,10,4,5,1
17226,10,7,5,15,3,11,1
17227,10,7,94,15,8,5,2
17228,10,7,40,45,11,28,6
17229,10,7,34,19,7,11,1
17230,10,7,32,31,7,15,9
17231,10,7,50,18,7,9,2
17232,10,7,25,36,14,16,6
17233,10,7,100,7,1,3,3
17234,10,7,18,15,7,7,1
17235,10,7,20,13,5,4,4
17236,10,7,111,14,6,6,2
17237,10,7,107,18,9,6,3
17238,10,7,30,17,4,10,3
17239,10,7,49,33,10,17,6
17240,10,7,88,12,2,7,3
17241,10,7,26,15,6,6,3
17242,10,7,123,16,5,7,4
17243,10,7,9,24,8,14,2
17244,10,7,104,36,11,18,7
17245,10,7,33,24,4,14,6
17246,10,7,62,28,6,17,5
17247,10,7,22,3,0,2,1
17248,10,8,44,60,21,27,12
17249,10,8,103,34,4,18,12
17250,10,8,28,33,8,17,8
17251,10,8,105,51,23,18,10
17252,10,8,13,45,19,16,10
17253,10,8,71,53,23,24,6
17254,10,8,7,23,11,8,4
17255,10,8,46,62,15,29,18
17256,10,8,48,41,14,17,10
17257,10,8,19,42,23,14,5
17258,10,8,41,58,26,23,9
17259,10,8,14,48,16,28,4
17260,10,8,67,59,19,27,13
17261,10,8,17,19,4,12,3
17262,10,8,61,40,15,21,4
17263,10,8,102,42,16,19,7
17264,10,8,110,29,10,14,5
17265,10,8,108,49,26,15,8
17266,10,8,75,115,45,55,15
17267,10,8,73,60,21,28,11
17268,10,8,60,49,20,18,11
17269,10,8,68,20,6,9,5
17270,10,8,79,34,13,16,5
17271,10,8,121,43,7,30,6
17272,10,8,23,29,6,17,6
17273,10,8,42,49,22,18,9
17274,10,8,115,51,30,18,3
17275,10,8,52,76,23,39,14
17276,10,8,122,39,10,21,8
17277,10,8,1,42,12,21,9
17278,10,8,72,37,12,16,9
17279,10,8,109,57,27,24,6
17280,10,8,24,24,10,8,6
17281,10,8,81,54,21,21,12
17282,10,8,90,33,19,11,3
17283,10,8,112,27,11,15,1
17284,10,8,43,77,16,51,10
17285,10,8,84,44,15,25,4
17286,10,8,47,51,18,22,11
17287,10,8,77,47,16,19,12
17288,10,8,101,32,13,13,6
17289,10,8,83,40,13,22,5
17290,10,8,113,63,19,34,10
17291,10,8,120,60,15,29,16
17292,10,8,70,54,20,25,9
17293,10,8,69,45,15,15,15
17294,10,8,66,29,8,19,2
17295,10,8,114,66,21,38,7
17296,10,8,76,15,3,11,1
17297,10,8,63,36,11,21,4
17298,10,8,45,34,11,16,7
17299,10,8,106,45,16,22,7
17300,10,8,10,21,7,11,3
17301,10,8,78,25,6,14,5
17302,10,8,6,25,10,10,5
17303,10,8,5,21,6,11,4
17304,10,8,94,19,5,8,6
17305,10,8,40,66,25,33,8
17306,10,8,34,33,14,12,7
17307,10,8,32,47,16,21,10
17308,10,8,50,22,8,9,5
17309,10,8,25,40,15,16,9
17310,10,8,100,23,9,12,2
17311,10,8,18,50,22,23,5
17312,10,8,20,25,7,13,5
17313,10,8,111,25,11,11,3
17314,10,8,107,29,7,14,8
17315,10,8,30,16,5,10,1
17316,10,8,49,37,10,22,5
17317,10,8,88,45,17,23,5
17318,10,8,26,23,4,15,4
17319,10,8,123,18,7,6,5
17320,10,8,9,18,6,6,6
17321,10,8,104,49,9,32,8
17322,10,8,33,30,12,17,1
17323,10,8,62,44,21,15,8
17324,10,8,22,3,0,2,1
17325,10,9,44,67,15,35,17
17326,10,9,103,60,17,36,7
17327,10,9,28,38,10,15,13
17328,10,9,105,57,21,28,8
17329,10,9,13,33,13,13,7
17330,10,9,71,41,9,24,8
17331,10,9,7,20,7,9,4
17332,10,9,46,55,14,34,7
17333,10,9,48,50,13,27,10
17334,10,9,19,51,29,14,8
17335,10,9,41,69,42,22,5
17336,10,9,14,76,29,42,5
17337,10,9,67,56,20,23,13
17338,10,9,17,28,17,11,0
17339,10,9,61,40,17,20,3
17340,10,9,102,38,14,19,5
17341,10,9,110,29,13,13,3
17342,10,9,108,36,14,18,4
17343,10,9,75,89,40,34,15
17344,10,9,73,75,22,38,15
17345,10,9,60,60,18,33,9
17346,10,9,68,29,10,10,9
17347,10,9,79,48,11,26,11
17348,10,9,121,28,8,12,8
17349,10,9,23,27,7,18,2
17350,10,9,42,49,11,28,10
17351,10,9,115,68,38,24,6
17352,10,9,52,59,18,35,6
17353,10,9,122,53,23,21,9
17354,10,9,1,50,16,28,6
17355,10,9,72,31,11,14,6
17356,10,9,109,51,24,17,10
17357,10,9,24,38,14,17,7
17358,10,9,81,32,11,14,7
17359,10,9,90,53,21,29,3
17360,10,9,112,23,12,9,2
17361,10,9,43,87,20,54,13
17362,10,9,84,53,13,30,10
17363,10,9,47,51,16,23,12
17364,10,9,77,49,19,21,9
17365,10,9,101,21,7,7,7
17366,10,9,83,47,16,21,10
17367,10,9,113,69,27,37,5
17368,10,9,120,52,13,29,10
17369,10,9,70,49,17,22,10
17370,10,9,69,37,14,11,12
17371,10,9,66,30,10,17,3
17372,10,9,114,75,24,33,18
17373,10,9,76,17,5,8,4
17374,10,9,63,30,13,13,4
17375,10,9,45,32,7,19,6
17376,10,9,106,35,12,14,9
17377,10,9,10,30,5,21,4
17378,10,9,78,26,13,9,4
17379,10,9,6,30,10,17,3
17380,10,9,5,31,9,15,7
17381,10,9,94,40,13,17,10
17382,10,9,40,74,23,40,11
17383,10,9,34,39,17,13,9
17384,10,9,32,40,13,19,8
17385,10,9,50,42,15,22,5
17386,10,9,25,48,11,24,13
17387,10,9,100,15,2,6,7
17388,10,9,18,48,21,22,5
17389,10,9,20,29,10,16,3
17390,10,9,111,20,14,4,2
17391,10,9,107,31,10,15,6
17392,10,9,30,35,7,22,6
17393,10,9,49,47,15,27,5
17394,10,9,88,39,14,18,7
17395,10,9,26,26,7,15,4
17396,10,9,123,17,7,8,2
17397,10,9,9,39,10,18,11
17398,10,9,104,57,18,25,14
17399,10,9,33,26,8,14,4
17400,10,9,62,40,15,21,4
17401,10,9,22,1,0,1,0
17402,10,10,44,90,25,50,15
17403,10,10,103,47,18,18,11
17404,10,10,28,46,16,22,8
17405,10,10,105,66,29,25,12
17406,10,10,13,57,19,31,7
17407,10,10,71,46,14,24,8
17408,10,10,7,34,6,23,5
17409,10,10,46,76,22,35,19
17410,10,10,48,64,17,32,15
17411,10,10,19,55,20,29,6
17412,10,10,41,61,26,29,6
17413,10,10,14,75,19,49,7
17414,10,10,67,73,32,26,15
17415,10,10,17,25,15,8,2
17416,10,10,61,37,14,21,2
17417,10,10,102,46,18,25,3
17418,10,10,110,44,21,18,5
17419,10,10,108,54,24,25,5
17420,10,10,75,102,35,48,19
17421,10,10,73,76,29,30,17
17422,10,10,60,48,18,16,14
17423,10,10,68,35,12,19,4
17424,10,10,79,46,14,22,10
17425,10,10,121,49,14,29,6
17426,10,10,23,31,9,18,4
17427,10,10,42,61,20,28,13
17428,10,10,115,47,14,24,9
17429,10,10,52,55,16,27,12
17430,10,10,122,45,12,25,8
17431,10,10,1,50,18,28,4
17432,10,10,72,33,5,15,13
17433,10,10,109,56,19,28,9
17434,10,10,24,34,9,22,3
17435,10,10,81,51,15,28,8
17436,10,10,90,46,13,29,4
17437,10,10,112,28,9,17,2
17438,10,10,43,97,20,60,17
17439,10,10,84,54,14,28,12
17440,10,10,47,54,14,31,9
17441,10,10,77,49,14,25,10
17442,10,10,101,24,5,15,4
17443,10,10,83,53,18,26,9
17444,10,10,113,66,17,34,15
17445,10,10,120,65,12,42,11
17446,10,10,70,44,16,22,6
17447,10,10,69,38,10,16,12
17448,10,10,66,35,10,18,7
17449,10,10,114,70,25,37,8
17450,10,10,76,30,6,23,1
17451,10,10,63,31,8,19,4
17452,10,10,45,47,15,25,7
17453,10,10,106,48,22,20,6
17454,10,10,10,29,10,14,5
17455,10,10,78,27,4,20,3
17456,10,10,6,27,15,10,2
17457,10,10,5,35,10,21,4
17458,10,10,94,32,13,16,3
17459,10,10,40,83,18,51,14
17460,10,10,34,34,18,14,2
17461,10,10,32,45,8,26,11
17462,10,10,50,31,6,19,6
17463,10,10,25,47,11,34,2
17464,10,10,100,23,9,10,4
17465,10,10,18,72,23,31,18
17466,10,10,20,43,9,24,10
17467,10,10,111,32,15,12,5
17468,10,10,107,40,17,20,3
17469,10,10,30,43,7,32,4
17470,10,10,49,46,8,29,9
17471,10,10,88,33,15,15,3
17472,10,10,26,29,6,19,4
17473,10,10,123,21,9,9,3
17474,10,10,9,35,13,19,3
17475,10,10,104,41,15,20,6
17476,10,10,33,34,15,16,3
17477,10,10,62,33,12,19,2
17478,10,10,22,1,0,1,0
17479,10,11,44,107,29,62,16
17480,10,11,103,73,23,37,13
17481,10,11,28,38,12,23,3
17482,10,11,105,52,16,28,8
17483,10,11,13,62,23,31,8
17484,10,11,71,40,13,18,9
17485,10,11,7,29,4,16,9
17486,10,11,46,67,22,35,10
17487,10,11,48,55,18,25,12
17488,10,11,19,58,25,25,8
17489,10,11,41,54,16,30,8
17490,10,11,14,76,22,46,8
17491,10,11,67,45,17,16,12
17492,10,11,17,22,12,7,3
17493,10,11,61,38,13,19,6
17494,10,11,102,44,12,23,9
17495,10,11,110,47,10,29,8
17496,10,11,108,30,7,15,8
17497,10,11,75,128,39,72,17
17498,10,11,73,61,21,28,12
17499,10,11,60,38,14,17,7
17500,10,11,68,33,7,21,5
17501,10,11,79,52,18,25,9
17502,10,11,121,33,6,16,11
17503,10,11,23,49,5,37,7
17504,10,11,42,38,12,16,10
17505,10,11,115,44,16,26,2
17506,10,11,52,73,16,40,17
17507,10,11,122,50,8,28,14
17508,10,11,1,38,9,20,9
17509,10,11,72,48,10,32,6
17510,10,11,109,62,24,36,2
17511,10,11,24,28,4,19,5
17512,10,11,81,45,9,31,5
17513,10,11,90,69,22,37,10
17514,10,11,112,21,2,18,1
17515,10,11,43,73,19,46,8
17516,10,11,84,69,22,36,11
17517,10,11,47,58,14,29,15
17518,10,11,77,57,16,25,16
17519,10,11,101,22,10,7,5
17520,10,11,83,47,14,23,10
17521,10,11,113,55,18,31,6
17522,10,11,120,64,15,37,12
17523,10,11,70,47,17,25,5
17524,10,11,69,39,10,21,8
17525,10,11,66,21,8,8,5
17526,10,11,114,58,17,28,13
17527,10,11,76,18,8,6,4
17528,10,11,63,38,15,18,5
17529,10,11,45,44,7,31,6
17530,10,11,106,43,15,21,7
17531,10,11,10,32,14,17,1
17532,10,11,78,30,12,14,4
17533,10,11,6,24,6,15,3
17534,10,11,5,35,12,16,7
17535,10,11,94,29,11,12,6
17536,10,11,40,94,28,55,11
17537,10,11,34,16,5,9,2
17538,10,11,32,47,12,21,14
17539,10,11,50,25,6,13,6
17540,10,11,25,44,11,26,7
17541,10,11,100,22,7,11,4
17542,10,11,18,55,18,29,8
17543,10,11,20,29,9,16,4
17544,10,11,111,23,9,10,4
17545,10,11,107,30,7,15,8
17546,10,11,30,31,4,23,4
17547,10,11,49,42,8,28,6
17548,10,11,88,27,13,9,5
17549,10,11,26,16,2,12,2
17550,10,11,123,19,5,9,5
17551,10,11,9,31,12,16,3
17552,10,11,104,31,10,19,2
17553,10,11,33,21,5,11,5
17554,10,11,62,49,17,21,11
17555,10,11,22,2,0,2,0
17556,10,12,44,97,27,48,22
17557,10,12,103,79,36,35,8
17558,10,12,28,46,17,23,6
17559,10,12,105,99,43,46,10
17560,10,12,13,75,26,44,5
17561,10,12,71,64,21,38,5
17562,10,12,7,30,5,15,10
17563,10,12,46,96,28,55,13
17564,10,12,48,65,15,32,18
17565,10,12,19,114,51,54,9
17566,10,12,41,87,31,43,13
17567,10,12,14,102,36,61,5
17568,10,12,67,83,25,45,13
17569,10,12,17,40,18,19,3
17570,10,12,61,69,39,28,2
17571,10,12,102,63,15,38,10
17572,10,12,110,70,27,38,5
17573,10,12,108,50,15,21,14
17574,10,12,75,160,65,80,15
17575,10,12,73,87,35,41,11
17576,10,12,60,66,26,33,7
17577,10,12,68,58,22,30,6
17578,10,12,79,59,20,35,4
17579,10,12,121,69,19,41,9
17580,10,12,23,54,19,28,7
17581,10,12,42,73,18,36,19
17582,10,12,115,69,33,27,9
17583,10,12,52,102,24,68,10
17584,10,12,122,61,22,34,5
17585,10,12,1,75,22,46,7
17586,10,12,72,43,13,26,4
17587,10,12,109,94,41,37,16
17588,10,12,24,47,11,31,5
17589,10,12,81,50,17,23,10
17590,10,12,90,62,16,41,5
17591,10,12,112,49,15,31,3
17592,10,12,43,104,34,55,15
17593,10,12,84,59,17,30,12
17594,10,12,47,67,15,39,13
17595,10,12,77,65,27,26,12
17596,10,12,101,36,13,14,9
17597,10,12,83,57,24,28,5
17598,10,12,113,89,30,49,10
17599,10,12,120,83,19,47,17
17600,10,12,70,84,39,36,9
17601,10,12,69,33,11,17,5
17602,10,12,66,39,15,20,4
17603,10,12,114,81,19,49,13
17604,10,12,76,33,11,14,8
17605,10,12,63,44,15,25,4
17606,10,12,45,63,19,36,8
17607,10,12,106,74,27,38,9
17608,10,12,10,43,15,23,5
17609,10,12,78,43,16,23,4
17610,10,12,6,52,27,24,1
